gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MIR1302-2HG,0.186370000254439,-0.00100047011461244,0.0473383289335246,-0.0246134075086588,0.980363324894634,0.999930131899354
AL627309.1,3.07427638618836,0.0536028992785744,0.138813521586346,0.404815247725073,0.68561331993729,0.999930131899354
AL627309.3,0.0238744633889084,0.00183535203579387,0.0341576711420623,0.0672310341201066,0.946397779353458,0.999930131899354
AL627309.5,5.8616832381005,0.092077340169824,0.157967933699631,0.592154788440788,0.553746941475231,0.999930131899354
AP006222.2,0.0112078837071092,0.00413485234154462,0.0341357752579733,0.161651625784745,0.871580200417192,0.999930131899354
AL669831.2,0,NA,NA,NA,NA,NA
LINC01409,32.2576294895264,0.0842761975269412,0.145375598421681,0.584484889425029,0.558894128606326,0.999930131899354
FAM87B,0.087226414830649,0.00793587045746262,0.0472167042598902,0.205981016413495,0.836805740047448,0.999930131899354
LINC01128,12.0326002516419,-0.0238529636512534,0.16164414220365,-0.14545952144312,0.884348072992575,0.999930131899354
LINC00115,1.58604652160639,-0.0493363555542606,0.119779569511636,-0.407253577588787,0.683821754486452,0.999930131899354
FAM41C,2.07844633602189,0.123361660322753,0.147423842016664,0.82645681588924,0.408545005200713,0.999930131899354
AL645608.6,0.70502689285272,0.0649969080058277,0.0929683591610824,0.758233536265442,0.448311187950696,0.999930131899354
AL645608.2,0.269934846278233,0.0748814490295072,0.0824027125750127,0.999037892508048,0.317776335537066,0.999930131899354
LINC02593,3.45100328871498,0.147775725092062,0.116004623274309,1.43663078258999,0.150822932110978,0.999930131899354
SAMD11,9.55306951778632,0.336644455773501,0.140388357700675,2.49288464229676,0.0126710005588356,0.999930131899354
NOC2L,42.8067314619198,0.0515765963943945,0.156010339680266,0.332782293711593,0.739298624763695,0.999930131899354
KLHL17,20.0578927060763,0.142263211009413,0.161282651820069,0.895419775834174,0.370562733089854,0.999930131899354
PLEKHN1,0.0511816762139475,0.00633146340346668,0.0341767434363195,0.25344752906229,0.799922403373527,0.999930131899354
PERM1,1.25195429817487,-0.0375662268837081,0.0809600302107102,-0.493921039612569,0.621361945043998,0.999930131899354
AL645608.7,1.81008686948555,-0.192222292068506,0.12416326022514,-1.57186366108212,0.115982173676792,0.999930131899354
HES4,29.6249133966804,-0.316867492422841,0.161515136125161,-1.92329677800699,0.0544427890071125,0.999930131899354
ISG15,9.20886907576333,0.122510880930943,0.150110100750188,0.819902728429137,0.412271561251779,0.999930131899354
