gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC007279.2,5.90197000128908,0.0823138384071176,0.0963847641190914,0.890438949839768,0.373230235890092,0.999946691419961
MPP4,1.80360403757117,0.0417675932771594,0.0882583954376602,0.574464332642829,0.565653629920297,0.999946691419961
ALS2,77.8586517871091,0.0740154341174809,0.123680658250883,0.5953234757583,0.551627266624356,0.999946691419961
CDK15,1.75777365018494,-0.0248052679615768,0.0757896705870696,-0.470087744523674,0.638292329725809,0.999946691419961
AC069148.1,0.101502062956922,0.000337864265867725,0.0230724918557772,0.0376283324737167,0.969984017866072,0.999946691419961
FZD7,1.23078721576452,0.113362425900482,0.0783890320701444,1.65587958897935,0.0977462058505787,0.999946691419961
KIAA2012,4.45154910960218,0.0252932216809798,0.121792128634644,0.190894680207283,0.848608108113733,0.999946691419961
KIAA2012-AS1,0.756871720007284,-0.0214267514485955,0.0619130194441163,-0.319139853245954,0.749620463971214,0.999946691419961
AC079354.3,0.632509080871496,0.0663111617837562,0.0671753010868868,1.21153181438539,0.225691649222608,0.999946691419961
AC079354.2,0.249999448982517,0.00872807900017127,0.0415901182184132,0.264847177667677,0.791127191643642,0.999946691419961
SUMO1,61.8454410624285,0.00457638067512713,0.130912834381069,0.034218938005149,0.972702565039489,0.999946691419961
NOP58,88.579957204407,0.107967854690166,0.111358553940878,0.971132158114575,0.331482471787698,0.999946691419961
AC064836.4,2.5167677977322,0.0011759261886229,0.0966339455178309,0.13437194983782,0.89310846124182,0.999946691419961
AC064836.2,0.105808372627594,0.000316060689932179,0.026849937037644,0.0032113343637616,0.997437730295553,0.999946691419961
AC064836.3,1.40120611683984,-0.0293404699034607,0.0903375061973769,-0.470394112769149,0.63807346952493,0.999946691419961
BMPR2,152.036476571824,-0.0483385064196668,0.100269585784361,-0.485027965311288,0.627656508407804,0.999946691419961
FAM117B,80.8629080506221,0.168044663854632,0.120768368756314,1.39423665341395,0.163246152896334,0.999946691419961
ICA1L,75.2505182158867,-0.0561491185071043,0.13049352062401,-0.439072469676923,0.660609026494082,0.999946691419961
WDR12,45.9146068790282,-0.0497835883781639,0.120679662994873,-0.410854533344929,0.681179203098294,0.999946691419961
CARF,112.532811232635,-0.00235404561681268,0.0900846897551277,-0.0322842305947263,0.974245384812525,0.999946691419961
NBEAL1,224.823710240782,0.152059737521663,0.082305063781811,1.84790121644766,0.0646166345355503,0.999946691419961
CYP20A1,118.885847111632,0.130766366497172,0.120186319332497,1.0683743738883,0.285351671763246,0.999946691419961
ABI2,253.025608434674,0.0468138228161789,0.0672017332909683,0.695413751184389,0.48679604526349,0.999946691419961
AC080075.1,0.0249487082137137,-0.000584983634026758,0.0230236968991149,-0.00735773575534538,0.994129429206863,0.999946691419961
RAPH1,47.6130371715622,-0.00524298817873336,0.131050354302684,-0.0384065729592507,0.969363520386575,0.999946691419961
CD28,0.0378985243357032,0.0019980529181989,0.0230464443014112,0.122901832732303,0.902184834320784,0.999946691419961
CTLA4,0,NA,NA,NA,NA,NA
ICOS,0.140147002716574,0.00362760471233396,0.0230238064998628,0.297894617366196,0.76578359627475,0.999946691419961
AC009965.1,0.0141608370327475,0.00289769875639181,0.0230101730125205,0.206684672505479,0.836256128507684,0.999946691419961
AC009498.1,0.0141608370327475,0.00289769875639181,0.0230101730125205,0.206684672505479,0.836256128507684,0.999946691419961
AC016903.2,0.036002407104845,0.00180859646536614,0.0230424313521847,0.0932384290624838,0.925714145369356,0.999946691419961
PARD3B,200.331612284658,-0.111816601075349,0.130344093590529,-0.944677214321812,0.344823693264822,0.999946691419961
AC007736.1,0.442200312195377,0.0117347668439814,0.0402933091933447,0.484821429414772,0.627803020343174,0.999946691419961
NRP2,22.8815816740688,-0.101919757125914,0.130619228429233,-0.935294020940232,0.349636795783365,0.999946691419961
AC007362.1,0.0158438365529089,0.00157955114121941,0.0230134976135965,0.124314889606328,0.901065958549671,0.999946691419961
AC007679.1,0.511414762124208,0.00822555324177461,0.068271148580874,0.058980313635805,0.95296778825352,0.999946691419961
INO80D,187.911313807527,0.0287656739364455,0.0869443911867163,0.32183567621499,0.747577185322295,0.999946691419961
AC007383.2,7.17486802463958,0.00783644378455664,0.121081454117068,0.0525298213216542,0.958106534151305,0.999946691419961
NDUFS1,159.567438065401,0.00770950170723717,0.0810925964019738,0.0915781059485038,0.927033247261017,0.999946691419961
AC007383.3,1.02182668199914,-0.0459084476333984,0.0752761930498026,-0.622145802677709,0.533845999700239,0.999946691419961
EEF1B2,34.8144679423216,-0.245194985572029,0.131742637971402,-1.84581213525108,0.0649194879551112,0.999946691419961
GPR1,0.642898605629642,0.0824130928642434,0.0662042849108061,1.39758720332519,0.162237063314572,0.999946691419961
GPR1-AS,0.830193152548952,-0.00577117638358429,0.0677826348784232,-0.0604205800848673,0.951820668062328,0.999946691419961
ZDBF2,30.8209464760366,-0.13969156738384,0.132352963804214,-1.07541597353589,0.282188533391324,0.999946691419961
ADAM23,111.801962925042,-0.14649957139556,0.128352677660727,-1.1391218402214,0.254652339314376,0.999946691419961
AC010731.2,0.0410874987405549,0.000337241200799814,0.0230510783710457,0.0273945001916239,0.978145084815366,0.999946691419961
AC010731.3,0,NA,NA,NA,NA,NA
FAM237A,0.173340639613382,-0.0048909554044274,0.0342123966199567,-0.17624217253932,0.860103690396881,0.999946691419961
DYTN,0.454922274535136,0.0415008984807784,0.0627757274217056,0.785148306623206,0.432366619760089,0.999946691419961
MDH1B,1.39910681630294,0.0727574596667479,0.0801657006872179,1.01982147914635,0.307813134450963,0.999946691419961
FASTKD2,39.0774069937616,-0.00382464941219877,0.13230720999762,-0.0335234392857966,0.97325717448738,0.999946691419961
AC008269.1,65.7181481163571,0.159803160139676,0.131998318773136,1.2044572169805,0.228412908568917,0.999946691419961
AC008269.2,0.622646577830263,-0.00704309063380613,0.051064598637417,-0.363822562327932,0.715990513315411,0.999946691419961
CPO,7.44280059286372,-0.00903362609146433,0.130371389833375,-0.0684430724568017,0.945432935333821,0.999946691419961
KLF7,237.009437269246,-0.106824114160303,0.0983176771087466,-1.08593548325576,0.277507536922335,0.999946691419961
KLF7-IT1,3.71937262976869,0.0569309399577572,0.124442255895547,0.371609638033612,0.710183512099206,0.999946691419961
MYOSLID,2.18007777619438,0.0315497343387457,0.0954553556361503,0.311801331113526,0.755191512363673,0.999946691419961
