gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MIR1302-2HG,0.0246587385352348,0.00171725166830337,0.054323624903275,0.0389553326478931,0.968926000943184,0.999760926243326
AL627309.1,14.1287953947494,0.394526977862603,0.203731828875888,1.91674746502762,0.0552700220179091,0.999760926243326
AL627309.3,0.252204622871596,0.00932713873482323,0.0960292228666695,0.100712142396556,0.919778972147612,0.999760926243326
AL627309.2,0.0283674478252209,-0.00356953075648869,0.0543302064226268,-0.0752133177522509,0.940044988335361,0.999760926243326
AL627309.5,5.54129181260713,0.105668231361523,0.205604915415142,0.521922713028355,0.601724143430962,0.999760926243326
AP006222.2,0.750623039382114,-0.0404817006815251,0.143201787691138,-0.281218590044716,0.778542746983558,0.999760926243326
AC114498.1,0.131852890071698,-0.0078541190134525,0.0543970131180573,-0.164596243543766,0.869261788107499,0.999760926243326
AL669831.2,0.0493174770704697,0.00395744861243962,0.0543516202098017,0.0847657625757908,0.932447613049157,0.999760926243326
LINC01409,181.535119672627,-0.155273207083815,0.190052137127534,-0.814963087108106,0.415093439622598,0.999760926243326
FAM87B,0.507372823997527,-0.063640827673357,0.108055078857755,-0.752815276515845,0.451560925511385,0.999760926243326
LINC01128,78.5311691842989,-0.0472741437096312,0.160637420710259,-0.293370297034649,0.769239126657282,0.999760926243326
LINC00115,3.05675184209028,-0.222037105887073,0.167060245981337,-1.30908044926533,0.190507101042458,0.999760926243326
FAM41C,0.11405249936211,-0.012339344844583,0.0544300830448341,-0.22125274514983,0.824895642052072,0.999760926243326
AL645608.6,0.829799585175351,-0.0543843289126775,0.107247691182198,-0.558846708818618,0.576266341805518,0.999760926243326
LINC02593,0.629093706928736,0.0143836580628701,0.111772557807971,0.140113879632915,0.888570014411176,0.999760926243326
SAMD11,4.28882813821479,0.044772811326974,0.154546004573632,0.316355206850598,0.751732912063437,0.999760926243326
NOC2L,68.1025919853654,-0.244619679709782,0.19226195532964,-1.27789097899554,0.201287869277519,0.999760926243326
