gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DIRC3,87.9149003066693,1.13251424088657,0.201792412110965,5.90096842023445,3.61374078970666e-09,9.68699356088766e-05
AL392086.3,31.1267964556474,-0.982769242469492,0.195487299420853,-4.97820000172953,6.41783211026283e-07,0.00860182037738527
HSPH1,87.1286282914788,0.955254466012024,0.202507425389828,4.86402920903764,1.15019928582249e-06,0.0102774140185859
