gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL627309.1,13.2606703726922,0.0826116990086231,0.175892059037944,0.505841956014603,0.612967602368865,0.864278376942266
AL627309.3,0.769522909633475,0.0905231238485983,0.0877199615231229,1.20464538954569,0.228340226393925,NA
AL627309.5,32.1532320998537,0.0806359291655897,0.165136012090443,0.460848759727434,0.644907116236508,0.878729888001949
AP006222.2,0.127007177466112,0.00377881642188772,0.0405128841206266,0.0858509177785883,0.931584929323054,NA
AL669831.2,0.125517150018024,0.0010953280787393,0.0436556214564419,-0.0725526117017792,0.942162137664666,NA
LINC01409,163.221563030705,0.0737432967994925,0.129580366876555,0.538496964798201,0.590233999994529,0.854290309018211
FAM87B,0.209317265391587,0.0110680396870322,0.0574439155292061,0.226246375664446,0.821009803007743,NA
LINC01128,113.974006988832,-0.0861410557080936,0.133037940623035,-0.65486441820518,0.512555051020784,0.822520345185553
LINC00115,23.6539941483351,0.0166850544482654,0.175823250786347,0.173863545282582,0.861972702876333,0.956872532812496
FAM41C,15.7391185365713,-0.0698942119857917,0.176429374718896,-0.238550459340975,0.811454183788366,0.943266590503098
AL645608.6,0,NA,NA,NA,NA,NA
AL645608.2,0.11228916769428,0.00346540675848941,0.0405122466736708,0.0714611195105497,0.943030767549645,NA
LINC02593,0.269278929720929,-0.00501181571383988,0.0429407112168885,-0.162858481144757,0.870629861556267,NA
SAMD11,1.47414613233591,-0.131293807183507,0.113468431907045,-1.27116632359787,0.203669484362332,NA
NOC2L,164.891273915664,-0.00459685970282457,0.111956067251137,-0.00661488015514003,0.994722127743006,0.998804270451909
KLHL17,26.8249027695535,0.0479606301018411,0.176506845837762,0.393556416038366,0.693908564468685,0.900888319881141
PLEKHN1,0,NA,NA,NA,NA,NA
PERM1,0.176562176371784,0.00740271290110758,0.0405200154738128,0.146917720668864,0.883196964630181,NA
AL645608.7,0.776387860693768,-0.0703599920748475,0.0850069210450238,-1.12254642102763,0.261630181661534,NA
HES4,11.0338021184434,0.0296290194424575,0.168308130669362,0.158003687443767,0.874453893057607,0.960461531559375
ISG15,9.6591643416046,-0.343468243608497,0.15347640411424,-1.94056742568319,NA,NA
AL645608.1,0.163954948174951,-0.0103443843394836,0.0554762664836384,-0.214265967752991,0.83033965553055,NA
AGRN,246.529395095775,-0.181333955530685,0.164117724544971,-0.99647043513964,0.31902162501934,0.724625501306728
C1orf159,503.001432395207,-0.0700621874911683,0.148597086345718,-0.392689327535614,0.694548954154777,0.900975011634741
AL390719.3,47.0609826873381,0.0853594360174718,0.175983087190093,0.703090104615905,0.481999598510185,0.807116477456971
LINC01342,0.10957384560515,-0.00086135359260378,0.0420064299527334,-0.0193574175448782,0.984555979913751,NA
AL390719.2,0.208846397924667,-0.0285779590124035,0.0583849459963149,-0.462358942149123,0.64382393752725,NA
TTLL10,0.791816992088251,0.0892279348142816,0.108416558233258,0.682238965293511,0.495087859684851,NA
TNFRSF18,2.12398322231252,-0.122983583727428,0.142107368781213,-0.52546490791246,0.599260041967581,NA
TNFRSF4,0.879843337096154,-0.0833291610918049,0.116613624026546,-0.718407585852028,0.472506010827568,NA
SDF4,251.131360197311,0.0177471099250536,0.117931808692028,0.185482650922078,0.852850486722965,0.954642457596495
B3GALT6,31.1180041122329,-0.168959789415474,0.163936225303109,-0.94501711059771,0.344650140605234,0.739802099886175
C1QTNF12,5.73183138103353,0.0919366953502237,0.161419996080271,0.590285885635195,0.554999000396043,NA
AL162741.1,0.940464015164893,-0.146096235679738,0.119995396879482,-1.30779388760243,0.190943227981649,NA
UBE2J2,326.755169828876,-0.0131483129798663,0.0804282517126277,-0.127884276662792,0.898240554274284,0.968956318305473
LINC01786,38.3042000481948,-0.284265106121141,0.160830346502889,-1.77763937429115,0.0754631026401721,0.49803851714684
SCNN1D,83.4219005989465,-0.156968113922165,0.172513786859543,-0.758380470945758,0.448223245553085,0.791356186883582
ACAP3,1034.32829618008,-0.131693626399156,0.136877037256834,-0.803590533776337,0.421633491905766,0.779000212340352
PUSL1,17.0662884581091,-0.0615873453327593,0.174456029596903,-0.310243204338944,0.756376017930923,0.92371333970607
INTS11,483.59806539755,-0.0162713723862305,0.118451104780773,-0.100263579909589,0.920135070772994,0.975825575935108
