gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL627309.1,3.94177927725228,0.0543512852039444,0.167103384387902,0.336371391711025,0.736590820000464,0.999416022138021
AL627309.3,0.0189624813316372,0.00148220149762727,0.0403863966560723,0.0384948303024815,0.96929315325166,0.999416022138021
AL627309.5,6.96955944912833,-0.0509673158346865,0.176784692326121,-0.291066398230632,0.771000538170432,0.999416022138021
AP006222.2,0.0417763258440328,0.00181829967772247,0.0403885904381947,0.0500653628251716,0.96007030156861,0.999416022138021
AL669831.2,0.147669676055089,0.0249073921624258,0.0605199946957296,0.436840007036339,0.662227382698476,0.999416022138021
LINC01409,35.0529744558787,0.00233597684322868,0.17698650183513,0.0133990562428278,0.989309419783842,0.999416022138021
FAM87B,0.0464838714155451,0.00181829967772247,0.0403885904381947,0.0500653628251716,0.96007030156861,0.999416022138021
LINC01128,21.1840356526451,-0.220852369048753,0.161500931738321,-1.37135485091576,0.17026436460282,0.999416022138021
LINC00115,2.5851326692118,-0.169309848387083,0.162054192893511,-1.03904539514798,0.298783624515908,0.999416022138021
FAM41C,1.81973178983423,-0.0329067978804781,0.14878398106558,-0.224938787587878,0.822026894270802,0.999416022138021
AL645608.6,1.8145671154834,-0.0942864189589593,0.153012762667698,-0.615557761505159,0.538186435810675,0.999416022138021
AL645608.2,2.10734286035182,-0.233772197747867,0.152434297333224,-1.56062649301983,0.118611904081021,0.999416022138021
LINC02593,5.99816151895383,-0.131209688812872,0.15017320206731,-0.905358016861549,0.365275749718933,0.999416022138021
SAMD11,23.8881020867538,-0.21007380943607,0.173479322740037,-1.21991631514916,0.222496600296939,0.999416022138021
NOC2L,25.2123949804615,-0.176971108758171,0.161288269074183,-1.09459999119269,0.273691919462164,0.999416022138021
KLHL17,9.05031145505289,0.0385538222364496,0.175404306053111,0.220624768553355,0.82538461372714,0.999416022138021
PLEKHN1,0.137756951449615,0.000619294009731739,0.0504175954391141,0.0136550069056378,0.989105219385425,0.999416022138021
PERM1,0.738926401663809,-0.0925390818930077,0.104035604064571,-0.865333726940925,0.386855644387125,0.999416022138021
AL645608.7,2.25788509164686,0.0176673334041258,0.124995179679296,0.135270363064319,0.892398116525737,0.999416022138021
HES4,37.8554981058953,-0.135595139477993,0.164791910079555,-0.811873423976197,0.416864265348689,0.999416022138021
